Model,MSO2024B
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,2e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.5
Label,,
TIME,CH1,CH2
9.5103100e-04,0.02,0.01
9.5103200e-04,0.02,0.01
9.5103300e-04,0,0.01
9.5103400e-04,0,0.01
9.5103500e-04,0,0.01
9.5103600e-04,0,0.01
9.5103700e-04,0,0.01
9.5103800e-04,0.02,-0.01
9.5103900e-04,0.02,-0.01
9.5104000e-04,0.02,0.01
9.5104100e-04,0,0.01
9.5104200e-04,-0.02,-0.01
9.5104300e-04,0,-0.01
9.5104400e-04,0,-0.01
9.5104500e-04,0.02,-0.01
9.5104600e-04,0,0.01
9.5104700e-04,0,0.01
9.5104800e-04,0,0.01
9.5104900e-04,0,0.01
9.5105000e-04,0.02,0.01
9.5105100e-04,0,0.01
9.5105200e-04,0,-0.01
9.5105300e-04,0,0.01
9.5105400e-04,0,-0.01
9.5105500e-04,0,0.01
9.5105600e-04,0,0.01
9.5105700e-04,0,0.01
9.5105800e-04,0,0.01
9.5105900e-04,0,0.01
9.5106000e-04,0,0.01
9.5106100e-04,0,0.01
9.5106200e-04,0,0.01
9.5106300e-04,0,0.01
9.5106400e-04,0,0.01
9.5106500e-04,0,0.01
9.5106600e-04,0,-0.01
9.5106700e-04,0,0.01
9.5106800e-04,0.02,0.03
9.5106900e-04,0.02,0.03
9.5107000e-04,0.02,0.01
9.5107100e-04,0.02,0.01
9.5107200e-04,0.02,-0.01
9.5107300e-04,0,0.01
9.5107400e-04,0.02,0.01
9.5107500e-04,0.02,-0.01
9.5107600e-04,0.02,0.01
9.5107700e-04,0,-0.01
9.5107800e-04,0.02,-0.01
9.5107900e-04,0,-0.01
9.5108000e-04,0.02,-0.01
9.5108100e-04,0,0.01
9.5108200e-04,0.02,0.01
9.5108300e-04,0,0.01
9.5108400e-04,0,0.01
9.5108500e-04,-0.02,0.01
9.5108600e-04,0,0.01
9.5108700e-04,-0.02,0.01
9.5108800e-04,0,0.03
9.5108900e-04,-0.02,0.03
9.5109000e-04,0,0.03
9.5109100e-04,0,0.03
9.5109200e-04,0,0.03
9.5109300e-04,0,0.01
9.5109400e-04,0,0.01
9.5109500e-04,-0.02,-0.01
9.5109600e-04,0,0.01
9.5109700e-04,0,0.01
9.5109800e-04,0,0.01
9.5109900e-04,0,0.01
9.5110000e-04,0,0.01
9.5110100e-04,0,0.01
9.5110200e-04,0,0.01
9.5110300e-04,0,0.01
9.5110400e-04,0.02,0.01
9.5110500e-04,0,0.01
9.5110600e-04,0.02,0.01
9.5110700e-04,0,0.01
9.5110800e-04,0.02,0.01
9.5110900e-04,0,0.03
9.5111000e-04,0,0.03
9.5111100e-04,0,0.01
9.5111200e-04,0,0.01
9.5111300e-04,0,-0.01
9.5111400e-04,0,0.01
9.5111500e-04,-0.02,0.01
9.5111600e-04,0,0.01
9.5111700e-04,0,-0.01
9.5111800e-04,0,-0.01
9.5111900e-04,0,0.01
9.5112000e-04,0,0.01
9.5112100e-04,0,0.01
9.5112200e-04,0,0.01
9.5112300e-04,0,0.01
9.5112400e-04,0,0.01
9.5112500e-04,0.02,0.01
9.5112600e-04,0.02,0.01
9.5112700e-04,0,0.01
9.5112800e-04,0,0.01
9.5112900e-04,0,0.01
9.5113000e-04,0,0.01
9.5113100e-04,0,0.01
9.5113200e-04,0,0.01
9.5113300e-04,0,0.03
9.5113400e-04,0,0.01
9.5113500e-04,0,0.01
9.5113600e-04,0.02,0.01
9.5113700e-04,0.02,0.01
9.5113800e-04,0.02,0.03
9.5113900e-04,0.02,0.01
9.5114000e-04,0.02,0.03
9.5114100e-04,0,0.03
9.5114200e-04,0,0.03
9.5114300e-04,0,0.03
9.5114400e-04,0,0.01
9.5114500e-04,-0.02,0.01
9.5114600e-04,0,0.01
9.5114700e-04,-0.02,0.01
9.5114800e-04,0,0.01
9.5114900e-04,-0.02,0.01
9.5115000e-04,0,0.01
9.5115100e-04,0.02,0.01
9.5115200e-04,0.02,0.01
9.5115300e-04,0,0.01
9.5115400e-04,0,0.01
9.5115500e-04,0,-0.01
9.5115600e-04,0,0.01
9.5115700e-04,0,0.01
9.5115800e-04,0,0.01
9.5115900e-04,0,0.01
9.5116000e-04,0,0.01
9.5116100e-04,0,0.01
9.5116200e-04,0.02,0.01
9.5116300e-04,0,0.01
9.5116400e-04,0.02,0.01
9.5116500e-04,0,0.01
9.5116600e-04,0.02,0.01
9.5116700e-04,0,0.01
9.5116800e-04,0.02,0.03
9.5116900e-04,0,0.01
9.5117000e-04,-0.02,0.01
9.5117100e-04,-0.02,0.01
9.5117200e-04,-0.04,0.01
9.5117300e-04,-0.02,0.01
9.5117400e-04,0,0.01
9.5117500e-04,0,0.03
9.5117600e-04,0,0.01
9.5117700e-04,0,-0.01
9.5117800e-04,0.02,0.01
9.5117900e-04,0.02,0.01
9.5118000e-04,0.02,0.01
9.5118100e-04,0.02,0.01
9.5118200e-04,0,0.01
9.5118300e-04,0,0.01
9.5118400e-04,0,0.01
9.5118500e-04,0,0.01
9.5118600e-04,0,0.01
9.5118700e-04,0,0.01
9.5118800e-04,0,-0.01
9.5118900e-04,0,-0.01
9.5119000e-04,0,0.01
9.5119100e-04,0,0.01
9.5119200e-04,0,0.01
9.5119300e-04,0,0.03
9.5119400e-04,0.02,0.01
9.5119500e-04,0,0.01
9.5119600e-04,0,0.01
9.5119700e-04,0,0.01
9.5119800e-04,0.02,0.01
9.5119900e-04,0.02,0.01
9.5120000e-04,0.02,0.01
9.5120100e-04,0.02,-0.01
9.5120200e-04,0,-0.01
9.5120300e-04,-0.02,-0.01
9.5120400e-04,0,0.01
9.5120500e-04,0,0.03
9.5120600e-04,0,0.01
9.5120700e-04,0,0.01
9.5120800e-04,0,0.01
9.5120900e-04,0,0.01
9.5121000e-04,0,0.01
9.5121100e-04,0,0.01
9.5121200e-04,0,0.01
9.5121300e-04,0,0.01
9.5121400e-04,0.02,0.01
9.5121500e-04,0.02,-0.01
9.5121600e-04,0.02,-0.01
9.5121700e-04,0,0.01
9.5121800e-04,0,0.01
9.5121900e-04,0,0.01
9.5122000e-04,0.02,-0.01
9.5122100e-04,0,0.01
9.5122200e-04,0,-0.01
9.5122300e-04,0,-0.01
9.5122400e-04,0,-0.01
9.5122500e-04,0,-0.01
9.5122600e-04,0,0.01
9.5122700e-04,0,0.01
9.5122800e-04,0,-0.01
9.5122900e-04,0,-0.01
9.5123000e-04,0,-0.01
9.5123100e-04,0,0.01
9.5123200e-04,0,0.01
9.5123300e-04,0.02,0.03
9.5123400e-04,0.02,0.01
9.5123500e-04,0.02,0.01
9.5123600e-04,0.02,0.01
9.5123700e-04,0.02,0.01
9.5123800e-04,0.02,0.01
9.5123900e-04,0,0.03
9.5124000e-04,0,0.01
9.5124100e-04,0,0.01
9.5124200e-04,0,-0.01
9.5124300e-04,0,0.01
9.5124400e-04,0,0.01
9.5124500e-04,0,0.03
9.5124600e-04,0,0.01
9.5124700e-04,0,0.01
9.5124800e-04,0.02,-0.01
9.5124900e-04,0,0.01
9.5125000e-04,0,-0.01
9.5125100e-04,0,-0.01
9.5125200e-04,0,0.01
9.5125300e-04,0,-0.01
9.5125400e-04,0,-0.01
9.5125500e-04,0,-0.01
9.5125600e-04,0,-0.01
9.5125700e-04,0.02,-0.01
9.5125800e-04,0.02,-0.01
9.5125900e-04,0,0.01
9.5126000e-04,0.02,0.01
9.5126100e-04,0,0.01
9.5126200e-04,0,-0.01
9.5126300e-04,0.02,0.01
9.5126400e-04,0.02,0.03
9.5126500e-04,0.02,0.01
9.5126600e-04,0.02,0.01
9.5126700e-04,0.02,0.01
9.5126800e-04,0.02,0.01
9.5126900e-04,0.02,0.01
9.5127000e-04,0.02,0.01
9.5127100e-04,0,-0.01
9.5127200e-04,0.02,0.01
9.5127300e-04,0,0.01
9.5127400e-04,0,0.03
9.5127500e-04,0,0.01
9.5127600e-04,0,0.01
9.5127700e-04,0,0.01
9.5127800e-04,0,0.01
9.5127900e-04,0,0.01
9.5128000e-04,0,0.01
9.5128100e-04,0,0.01
9.5128200e-04,0,0.01
9.5128300e-04,0,-0.01
9.5128400e-04,0,-0.01
9.5128500e-04,0,0.01
9.5128600e-04,0,0.01
9.5128700e-04,0,0.01
9.5128800e-04,0,0.01
9.5128900e-04,0,0.01
9.5129000e-04,0.02,0.01
9.5129100e-04,0.02,0.01
9.5129200e-04,0,0.01
9.5129300e-04,0.02,0.01
9.5129400e-04,0,-0.01
9.5129500e-04,0.02,0.01
9.5129600e-04,0.02,0.01
9.5129700e-04,0,0.01
9.5129800e-04,0,0.01
9.5129900e-04,0,0.01
9.5130000e-04,0.02,0.01
9.5130100e-04,0.02,0.01
9.5130200e-04,0.02,-0.01
9.5130300e-04,0,0.01
9.5130400e-04,0.02,0.01
9.5130500e-04,0,0.01
9.5130600e-04,0,0.01
9.5130700e-04,0,0.01
9.5130800e-04,0,0.01
9.5130900e-04,0,0.01
9.5131000e-04,0.02,0.01
9.5131100e-04,0,-0.01
9.5131200e-04,0,0.01
9.5131300e-04,0.02,0.01
9.5131400e-04,0.02,0.01
9.5131500e-04,0,0.03
9.5131600e-04,0.02,0.01
9.5131700e-04,0,0.03
9.5131800e-04,0,0.03
9.5131900e-04,0,0.03
9.5132000e-04,0,0.01
9.5132100e-04,0,0.01
9.5132200e-04,0,0.01
9.5132300e-04,0,0.01
9.5132400e-04,0,0.01
9.5132500e-04,0,0.01
9.5132600e-04,0,0.03
9.5132700e-04,-0.02,0.01
9.5132800e-04,0,0.01
9.5132900e-04,0,0.01
9.5133000e-04,0,0.01
9.5133100e-04,0,0.01
9.5133200e-04,0.02,0.01
9.5133300e-04,0,0.03
9.5133400e-04,0,0.01
9.5133500e-04,0,0.01
9.5133600e-04,0,0.01
9.5133700e-04,0,0.01
9.5133800e-04,0,0.01
9.5133900e-04,0,0.01
9.5134000e-04,0,0.01
9.5134100e-04,0.02,0.01
9.5134200e-04,0,0.01
9.5134300e-04,0,0.01
9.5134400e-04,0.02,0.01
9.5134500e-04,0,0.01
9.5134600e-04,0,0.01
9.5134700e-04,0.02,0.01
9.5134800e-04,0.02,0.01
9.5134900e-04,0.02,0.01
9.5135000e-04,0,-0.01
9.5135100e-04,0.02,-0.01
9.5135200e-04,0,-0.01
9.5135300e-04,0,0.01
9.5135400e-04,0,0.01
9.5135500e-04,0,0.01
9.5135600e-04,0,0.01
9.5135700e-04,0,0.01
9.5135800e-04,0,0.01
9.5135900e-04,0,0.01
9.5136000e-04,0.02,0.01
9.5136100e-04,0.02,0.01
9.5136200e-04,0,0.01
9.5136300e-04,0,-0.01
9.5136400e-04,0,-0.01
9.5136500e-04,0,-0.01
9.5136600e-04,0,0.01
9.5136700e-04,0,0.01
9.5136800e-04,0,-0.01
9.5136900e-04,0.02,-0.01
9.5137000e-04,0.02,-0.01
9.5137100e-04,0,0.01
9.5137200e-04,0,0.01
9.5137300e-04,0,-0.01
9.5137400e-04,0,-0.01
9.5137500e-04,0,0.01
9.5137600e-04,0,0.01
9.5137700e-04,0,0.01
9.5137800e-04,0,0.01
9.5137900e-04,0,-0.01
9.5138000e-04,0,-0.01
9.5138100e-04,0,-0.01
9.5138200e-04,0,0.01
9.5138300e-04,0,0.01
9.5138400e-04,0,0.01
9.5138500e-04,-0.02,0.01
9.5138600e-04,0.02,-0.01
9.5138700e-04,0,0.01
9.5138800e-04,0,0.01
9.5138900e-04,0.02,-0.01
9.5139000e-04,0.02,-0.01
9.5139100e-04,0.02,0.01
9.5139200e-04,0,-0.01
9.5139300e-04,0,-0.01
9.5139400e-04,0,-0.01
9.5139500e-04,0,0.01
9.5139600e-04,0.02,0.03
9.5139700e-04,0,0.01
9.5139800e-04,0,0.01
9.5139900e-04,0,-0.01
9.5140000e-04,0.02,0.01
9.5140100e-04,0,0.01
9.5140200e-04,0.02,0.01
9.5140300e-04,0,0.01
9.5140400e-04,0.02,0.01
9.5140500e-04,0.02,0.01
9.5140600e-04,0.02,-0.01
9.5140700e-04,0,0.01
9.5140800e-04,0,0.01
9.5140900e-04,0,0.01
9.5141000e-04,0,0.01
9.5141100e-04,0,0.01
9.5141200e-04,0,0.01
9.5141300e-04,0,0.03
9.5141400e-04,0,0.01
9.5141500e-04,0,0.01
9.5141600e-04,0.02,-0.01
9.5141700e-04,0.02,0.01
9.5141800e-04,0.02,0.01
9.5141900e-04,0,0.01
9.5142000e-04,0.02,0.01
9.5142100e-04,0.02,0.01
9.5142200e-04,0.02,0.03
9.5142300e-04,0,0.03
9.5142400e-04,0,0.01
9.5142500e-04,0,0.01
9.5142600e-04,0,0.01
9.5142700e-04,0,0.01
9.5142800e-04,0,0.01
9.5142900e-04,0,-0.01
9.5143000e-04,0,-0.01
9.5143100e-04,0,0.01
9.5143200e-04,0,0.01
9.5143300e-04,0,0.03
9.5143400e-04,0,0.03
9.5143500e-04,0.02,0.01
9.5143600e-04,0,0.01
9.5143700e-04,0,0.01
9.5143800e-04,0,0.01
9.5143900e-04,0,0.01
9.5144000e-04,0,-0.01
9.5144100e-04,0,-0.01
9.5144200e-04,0,-0.03
9.5144300e-04,-0.02,-0.01
9.5144400e-04,0,-0.01
9.5144500e-04,0,0.01
9.5144600e-04,0,0.01
9.5144700e-04,0,0.01
9.5144800e-04,0.02,0.01
9.5144900e-04,0.02,0.01
9.5145000e-04,0,0.03
9.5145100e-04,0,0.01
9.5145200e-04,0,0.01
9.5145300e-04,0,0.01
9.5145400e-04,0,0.01
9.5145500e-04,0,0.01
9.5145600e-04,-0.02,0.01
9.5145700e-04,0,-0.01
9.5145800e-04,0,0.01
9.5145900e-04,0.02,0.01
9.5146000e-04,0.02,0.01
9.5146100e-04,0.02,0.01
9.5146200e-04,0,0.01
9.5146300e-04,0,0.01
9.5146400e-04,0,0.01
9.5146500e-04,0,0.01
9.5146600e-04,-0.02,0.01
9.5146700e-04,0,0.01
9.5146800e-04,0,0.01
9.5146900e-04,0,0.01
9.5147000e-04,0,0.01
9.5147100e-04,0,0.01
9.5147200e-04,0,0.01
9.5147300e-04,0,0.01
9.5147400e-04,0,-0.01
9.5147500e-04,0,-0.01
9.5147600e-04,0,-0.01
9.5147700e-04,0,-0.01
9.5147800e-04,-0.02,0.01
9.5147900e-04,-0.02,0.03
9.5148000e-04,0,0.01
9.5148100e-04,0,0.01
9.5148200e-04,0,0.01
9.5148300e-04,0,0.03
9.5148400e-04,0,0.01
9.5148500e-04,0,0.01
9.5148600e-04,0.02,0.01
9.5148700e-04,0,0.01
9.5148800e-04,0.02,0.01
9.5148900e-04,0.02,0.01
9.5149000e-04,0.02,-0.01
9.5149100e-04,0,0.01
9.5149200e-04,0,-0.01
9.5149300e-04,0,0.01
9.5149400e-04,0,0.01
9.5149500e-04,0,0.01
9.5149600e-04,0,0.01
9.5149700e-04,0,0.01
9.5149800e-04,0,0.01
9.5149900e-04,0,0.01
9.5150000e-04,0,0.03
9.5150100e-04,0,0.01
9.5150200e-04,0,0.03
9.5150300e-04,0.02,0.01
9.5150400e-04,0.02,0.01
9.5150500e-04,0,0.01
9.5150600e-04,0,0.01
9.5150700e-04,0,0.01
9.5150800e-04,0,0.01
9.5150900e-04,0,0.01
9.5151000e-04,0,0.01
9.5151100e-04,0,0.01
9.5151200e-04,0,0.01
9.5151300e-04,0,0.03
9.5151400e-04,0,0.01
9.5151500e-04,0,0.01
9.5151600e-04,0.02,0.01
9.5151700e-04,0,-0.01
9.5151800e-04,0,0.01
9.5151900e-04,0,0.01
9.5152000e-04,0,-0.01
9.5152100e-04,0,-0.01
9.5152200e-04,0,-0.01
9.5152300e-04,0,0.01
9.5152400e-04,0,0.01
9.5152500e-04,-0.02,0.01
9.5152600e-04,0,0.01
9.5152700e-04,0,0.01
9.5152800e-04,0,0.01
9.5152900e-04,0,0.01
9.5153000e-04,0,-0.01
9.5153100e-04,0,-0.01
9.5153200e-04,0,0.01
9.5153300e-04,-0.02,0.01
9.5153400e-04,0,0.01
9.5153500e-04,0,0.01
9.5153600e-04,0.02,0.01
9.5153700e-04,0,0.01
9.5153800e-04,0,-0.01
9.5153900e-04,0,0.01
9.5154000e-04,0.02,0.03
9.5154100e-04,0.02,0.01
9.5154200e-04,0,-0.01
9.5154300e-04,0,0.01
9.5154400e-04,0,-0.01
9.5154500e-04,0.02,0.01
9.5154600e-04,0,0.03
9.5154700e-04,0,0.01
9.5154800e-04,0,0.01
9.5154900e-04,0,0.03
9.5155000e-04,0.02,0.01
9.5155100e-04,0.02,0.01
9.5155200e-04,0.02,0.01
9.5155300e-04,0.02,0.01
9.5155400e-04,0,0.01
9.5155500e-04,-0.02,0.01
9.5155600e-04,-0.02,0.01
9.5155700e-04,0,0.01
9.5155800e-04,0,0.01
9.5155900e-04,0,0.01
9.5156000e-04,0,0.01
9.5156100e-04,-0.02,-0.01
9.5156200e-04,0,0.01
9.5156300e-04,0,0.01
9.5156400e-04,0,0.03
9.5156500e-04,0,0.01
9.5156600e-04,0.02,0.01
9.5156700e-04,0,0.01
9.5156800e-04,0,0.01
9.5156900e-04,0,0.03
9.5157000e-04,0.02,0.03
9.5157100e-04,0.02,0.01
9.5157200e-04,0.02,0.01
9.5157300e-04,0,0.01
9.5157400e-04,0,0.01
9.5157500e-04,0,-0.01
9.5157600e-04,0,-0.01
9.5157700e-04,0,-0.01
9.5157800e-04,0,0.01
9.5157900e-04,0,0.01
9.5158000e-04,0,0.01
9.5158100e-04,0,-0.01
9.5158200e-04,0.02,-0.01
9.5158300e-04,0,0.01
9.5158400e-04,0,-0.01
9.5158500e-04,0,0.01
9.5158600e-04,0,0.01
9.5158700e-04,0,0.01
9.5158800e-04,0.02,0.01
9.5158900e-04,0,0.03
9.5159000e-04,0.02,0.01
9.5159100e-04,0,0.03
9.5159200e-04,0.02,-0.01
9.5159300e-04,0,0.01
9.5159400e-04,0,0.01
9.5159500e-04,-0.02,0.01
9.5159600e-04,0,0.01
9.5159700e-04,0,0.01
9.5159800e-04,0.02,0.01
9.5159900e-04,0.02,-0.01
9.5160000e-04,0.02,0.01
9.5160100e-04,0.02,0.01
9.5160200e-04,0.02,0.01
9.5160300e-04,0,0.01
9.5160400e-04,0.02,0.01
9.5160500e-04,0,0.01
9.5160600e-04,0,0.01
9.5160700e-04,0,0.01
9.5160800e-04,-0.02,0.01
9.5160900e-04,-0.02,0.01
9.5161000e-04,0,0.01
9.5161100e-04,0,0.01
9.5161200e-04,0,0.01
9.5161300e-04,0,0.03
9.5161400e-04,0,0.01
9.5161500e-04,0,0.01
9.5161600e-04,0,0.01
9.5161700e-04,0,0.01
9.5161800e-04,0,0.01
9.5161900e-04,0.02,0.01
9.5162000e-04,0.02,0.01
9.5162100e-04,0.02,0.01
9.5162200e-04,0,0.01
9.5162300e-04,0,0.01
9.5162400e-04,0,0.01
9.5162500e-04,0,0.01
9.5162600e-04,0.02,-0.01
9.5162700e-04,0,-0.01
9.5162800e-04,0,0.01
9.5162900e-04,0.02,-0.01
9.5163000e-04,0.02,0.01
9.5163100e-04,0.02,0.01
9.5163200e-04,0.02,0.01
9.5163300e-04,0.02,-0.01
9.5163400e-04,0,-0.01
9.5163500e-04,0,0.01
9.5163600e-04,0,0.01
9.5163700e-04,0,0.01
9.5163800e-04,0.02,-0.01
9.5163900e-04,0.02,0.01
9.5164000e-04,0.02,0.01
9.5164100e-04,0,0.03
9.5164200e-04,0,0.03
9.5164300e-04,0,0.01
9.5164400e-04,0,0.01
9.5164500e-04,0,-0.01
9.5164600e-04,0,0.01
9.5164700e-04,0,0.01
9.5164800e-04,0,0.01
9.5164900e-04,0,0.01
9.5165000e-04,0,0.01
9.5165100e-04,0,0.01
9.5165200e-04,0,0.01
9.5165300e-04,0,0.01
9.5165400e-04,0,-0.01
9.5165500e-04,0,-0.01
9.5165600e-04,0,-0.01
9.5165700e-04,0,-0.01
9.5165800e-04,0,-0.01
9.5165900e-04,0,-0.01
9.5166000e-04,0.02,-0.01
9.5166100e-04,0.02,0.01
9.5166200e-04,0,0.01
9.5166300e-04,0,0.01
9.5166400e-04,0,0.01
9.5166500e-04,0,-0.01
9.5166600e-04,0,-0.01
9.5166700e-04,0,-0.01
9.5166800e-04,0,0.01
9.5166900e-04,0,0.01
9.5167000e-04,0,0.01
9.5167100e-04,0,0.01
9.5167200e-04,0,0.01
9.5167300e-04,0,-0.01
9.5167400e-04,0,0.01
9.5167500e-04,0,0.01
9.5167600e-04,0.02,0.03
9.5167700e-04,0,0.01
9.5167800e-04,0,-0.01
9.5167900e-04,0,-0.01
9.5168000e-04,0,-0.01
9.5168100e-04,0,0.01
9.5168200e-04,0,0.01
9.5168300e-04,0,0.01
9.5168400e-04,0,0.01
9.5168500e-04,0,0.01
9.5168600e-04,0,0.01
9.5168700e-04,0.02,0.03
9.5168800e-04,0,0.01
9.5168900e-04,0,0.03
9.5169000e-04,0,0.01
9.5169100e-04,0,0.01
9.5169200e-04,0,0.01
9.5169300e-04,0,0.01
9.5169400e-04,0.02,0.01
9.5169500e-04,0.02,0.01
9.5169600e-04,0,0.01
9.5169700e-04,0.02,0.01
9.5169800e-04,0.02,0.01
9.5169900e-04,0.02,-0.01
9.5170000e-04,0,0.01
9.5170100e-04,0,0.03
9.5170200e-04,0,0.03
9.5170300e-04,0,0.01
9.5170400e-04,0,-0.01
9.5170500e-04,0,-0.01
9.5170600e-04,0.02,0.03
9.5170700e-04,0,0.01
9.5170800e-04,0,0.03
9.5170900e-04,0,0.01
9.5171000e-04,0.02,0.01
9.5171100e-04,0,-0.01
9.5171200e-04,0,-0.01
9.5171300e-04,0,-0.01
9.5171400e-04,0,0.01
9.5171500e-04,0.02,0.01
9.5171600e-04,0,0.01
9.5171700e-04,0,0.01
9.5171800e-04,0,0.01
9.5171900e-04,0,0.01
9.5172000e-04,0,-0.01
9.5172100e-04,0,0.01
9.5172200e-04,0.02,0.01
9.5172300e-04,0,0.01
9.5172400e-04,0.02,-0.01
9.5172500e-04,0,-0.01
9.5172600e-04,0.02,0.01
9.5172700e-04,0,0.01
9.5172800e-04,0,0.01
9.5172900e-04,0,0.01
9.5173000e-04,0,0.01
9.5173100e-04,0,0.03
9.5173200e-04,0,0.03
9.5173300e-04,0,0.01
9.5173400e-04,0,0.01
9.5173500e-04,0,0.01
9.5173600e-04,0.02,-0.01
9.5173700e-04,0.02,-0.01
9.5173800e-04,0.02,0.01
9.5173900e-04,0.02,0.01
9.5174000e-04,0.02,0.01
9.5174100e-04,0.02,0.03
9.5174200e-04,0.02,0.01
9.5174300e-04,0.02,0.03
9.5174400e-04,0.02,0.01
9.5174500e-04,0,0.01
9.5174600e-04,0.02,0.01
9.5174700e-04,0.02,-0.01
9.5174800e-04,0.02,-0.01
9.5174900e-04,0,-0.01
9.5175000e-04,0,0.01
9.5175100e-04,0.02,-0.01
9.5175200e-04,0.02,0.01
9.5175300e-04,0,0.01
9.5175400e-04,0.02,-0.01
9.5175500e-04,0.02,-0.01
9.5175600e-04,0.02,-0.01
9.5175700e-04,0,0.01
9.5175800e-04,0,0.03
9.5175900e-04,0.02,0.01
9.5176000e-04,0.02,0.01
9.5176100e-04,0.02,0.01
9.5176200e-04,0.02,0.01
9.5176300e-04,0,0.01
9.5176400e-04,0.02,0.01
9.5176500e-04,0.02,0.01
9.5176600e-04,0.02,0.01
9.5176700e-04,0.02,0.01
9.5176800e-04,0.02,-0.01
9.5176900e-04,0,0.01
9.5177000e-04,0,-0.01
9.5177100e-04,0,0.01
9.5177200e-04,0.02,-0.01
9.5177300e-04,0,-0.01
9.5177400e-04,0.02,0.01
9.5177500e-04,0,0.01
9.5177600e-04,0.02,-0.01
9.5177700e-04,0,-0.01
9.5177800e-04,0,-0.01
9.5177900e-04,0,0.01
9.5178000e-04,0,0.03
9.5178100e-04,0,0.03
9.5178200e-04,0,0.01
9.5178300e-04,0,0.01
9.5178400e-04,0,0.01
9.5178500e-04,0,0.01
9.5178600e-04,0,0.01
9.5178700e-04,0,0.01
9.5178800e-04,0,0.01
9.5178900e-04,0,0.01
9.5179000e-04,0.02,0.01
9.5179100e-04,0.02,0.01
9.5179200e-04,0.02,0.01
9.5179300e-04,0,-0.01
9.5179400e-04,0,0.01
9.5179500e-04,0,0.01
9.5179600e-04,0.02,0.01
9.5179700e-04,0.02,0.01
9.5179800e-04,0.02,0.01
9.5179900e-04,0.02,0.01
9.5180000e-04,0.02,0.01
9.5180100e-04,0,0.01
9.5180200e-04,0,0.01
9.5180300e-04,0,0.01
9.5180400e-04,0.02,0.01
9.5180500e-04,0.02,0.01
9.5180600e-04,0.02,-0.01
9.5180700e-04,0.02,-0.01
9.5180800e-04,0.02,0.01
9.5180900e-04,0.02,0.01
9.5181000e-04,0.02,0.01
9.5181100e-04,0.02,-0.01
9.5181200e-04,0,0.01
9.5181300e-04,0,-0.01
9.5181400e-04,0,0.01
9.5181500e-04,0,0.01
9.5181600e-04,0,0.01
9.5181700e-04,0,0.01
9.5181800e-04,0.02,-0.01
9.5181900e-04,0.02,-0.01
9.5182000e-04,0.02,0.01
9.5182100e-04,0.02,0.01
9.5182200e-04,0.02,-0.01
9.5182300e-04,0,0.01
9.5182400e-04,0.02,0.01
9.5182500e-04,0.02,0.01
9.5182600e-04,0.02,0.03
9.5182700e-04,0.02,0.01
9.5182800e-04,0.02,0.01
9.5182900e-04,0.02,0.01
9.5183000e-04,0.02,0.01
9.5183100e-04,0,0.01
9.5183200e-04,0,0.01
9.5183300e-04,0,-0.01
9.5183400e-04,0,-0.01
9.5183500e-04,0,-0.01
9.5183600e-04,0.02,0.01
9.5183700e-04,0.02,-0.01
9.5183800e-04,0.02,0.01
9.5183900e-04,0.02,0.01
9.5184000e-04,0,0.01
9.5184100e-04,0,-0.01
9.5184200e-04,0,-0.01
9.5184300e-04,0,-0.01
9.5184400e-04,0,-0.01
9.5184500e-04,0,0.01
9.5184600e-04,0,0.01
9.5184700e-04,0,-0.01
9.5184800e-04,0.02,-0.01
9.5184900e-04,0,-0.01
9.5185000e-04,0,0.01
9.5185100e-04,0,0.01
9.5185200e-04,0,0.03
9.5185300e-04,0,0.03
9.5185400e-04,0,0.03
9.5185500e-04,0,0.01
9.5185600e-04,0,-0.01
9.5185700e-04,0,-0.01
9.5185800e-04,0,0.01
9.5185900e-04,0,0.01
9.5186000e-04,0,0.01
9.5186100e-04,0,0.01
9.5186200e-04,0,0.03
9.5186300e-04,0,0.03
9.5186400e-04,0,0.03
9.5186500e-04,0,-0.01
9.5186600e-04,0.02,0.01
9.5186700e-04,0.02,0.01
9.5186800e-04,0.02,0.01
9.5186900e-04,0,0.01
9.5187000e-04,0,0.01
9.5187100e-04,0,0.01
9.5187200e-04,-0.02,-0.01
9.5187300e-04,0,-0.01
9.5187400e-04,-0.02,-0.01
9.5187500e-04,-0.02,-0.01
9.5187600e-04,0,-0.01
9.5187700e-04,0,-0.01
9.5187800e-04,0.02,-0.01
9.5187900e-04,0,0.03
9.5188000e-04,0,0.03
9.5188100e-04,0,0.03
9.5188200e-04,0,0.03
9.5188300e-04,0,0.01
9.5188400e-04,-0.02,0.01
9.5188500e-04,0,0.01
9.5188600e-04,0.02,0.01
9.5188700e-04,0.02,0.01
9.5188800e-04,0.02,0.01
9.5188900e-04,0.02,0.01
9.5189000e-04,0,-0.01
9.5189100e-04,0,0.01
9.5189200e-04,0,0.01
9.5189300e-04,0.02,0.01
9.5189400e-04,0.02,0.01
9.5189500e-04,0.02,0.01
9.5189600e-04,0.02,0.01
9.5189700e-04,0,0.01
9.5189800e-04,0,0.01
9.5189900e-04,-0.02,0.01
